tweet_id,favorite_count,retweet_count,source,source_url
710296729921429505,2197,669,Vine - Make a Scene,http://vine.co
710283270106132480,1994,479,Twitter for iPhone,http://twitter.com/download/iphone
710272297844797440,4142,1138,Twitter for iPhone,http://twitter.com/download/iphone
710269109699739648,2193,1013,Twitter for iPhone,http://twitter.com/download/iphone
710153181850935296,2678,808,Twitter for iPhone,http://twitter.com/download/iphone
710140971284037632,2514,800,Twitter for iPhone,http://twitter.com/download/iphone
710117014656950272,5022,1778,Twitter for iPhone,http://twitter.com/download/iphone
709918798883774466,3221,992,Twitter for iPhone,http://twitter.com/download/iphone
709901256215666688,609,92,Twitter for iPhone,http://twitter.com/download/iphone
709852847387627521,3229,1088,Twitter for iPhone,http://twitter.com/download/iphone
709566166965075968,3253,1072,Twitter for iPhone,http://twitter.com/download/iphone
709556954897764353,3020,974,Twitter for iPhone,http://twitter.com/download/iphone
709519240576036864,1385,219,Twitter for iPhone,http://twitter.com/download/iphone
709449600415961088,2021,517,Twitter for iPhone,http://twitter.com/download/iphone
709409458133323776,2423,616,Twitter for iPhone,http://twitter.com/download/iphone
709225125749587968,2202,521,Twitter for iPhone,http://twitter.com/download/iphone
709207347839836162,11407,5170,Twitter for iPhone,http://twitter.com/download/iphone
709198395643068416,2263,589,Twitter for iPhone,http://twitter.com/download/iphone
709179584944730112,1852,608,Vine - Make a Scene,http://vine.co
709158332880297985,1873,365,Twitter for iPhone,http://twitter.com/download/iphone
709042156699303936,4321,1476,Twitter for iPhone,http://twitter.com/download/iphone
708853462201716736,1668,592,Vine - Make a Scene,http://vine.co
708845821941387268,2738,801,Twitter for iPhone,http://twitter.com/download/iphone
708834316713893888,1549,448,Twitter for iPhone,http://twitter.com/download/iphone
708810915978854401,15213,6241,Twitter for iPhone,http://twitter.com/download/iphone
708738143638450176,2535,738,Twitter for iPhone,http://twitter.com/download/iphone
708711088997666817,2333,638,Twitter for iPhone,http://twitter.com/download/iphone
708479650088034305,2336,616,Twitter for iPhone,http://twitter.com/download/iphone
708469915515297792,2849,729,Twitter for iPhone,http://twitter.com/download/iphone
708400866336894977,14651,9048,Vine - Make a Scene,http://vine.co
708356463048204288,3302,1199,Twitter for iPhone,http://twitter.com/download/iphone
708349470027751425,2185,676,Twitter for iPhone,http://twitter.com/download/iphone
708149363256774660,3984,1412,Twitter for iPhone,http://twitter.com/download/iphone
708130923141795840,3096,784,Twitter for iPhone,http://twitter.com/download/iphone
708119489313951744,2475,896,Twitter for iPhone,http://twitter.com/download/iphone
708109389455101952,1798,501,Twitter for iPhone,http://twitter.com/download/iphone
708026248782585858,4062,1749,Twitter for iPhone,http://twitter.com/download/iphone
707995814724026368,2863,1013,Twitter for iPhone,http://twitter.com/download/iphone
707983188426153984,45,2,Twitter for iPhone,http://twitter.com/download/iphone
707969809498152960,2483,866,Twitter for iPhone,http://twitter.com/download/iphone
707776935007539200,3007,871,Twitter for iPhone,http://twitter.com/download/iphone
707741517457260545,2289,554,Twitter for iPhone,http://twitter.com/download/iphone
707738799544082433,3727,2198,Vine - Make a Scene,http://vine.co
707693576495472641,3122,915,Twitter for iPhone,http://twitter.com/download/iphone
707629649552134146,2352,782,Vine - Make a Scene,http://vine.co
707610948723478529,15573,5709,Twitter for iPhone,http://twitter.com/download/iphone
707420581654872064,2070,632,Twitter for iPhone,http://twitter.com/download/iphone
707411934438625280,2113,543,Twitter for iPhone,http://twitter.com/download/iphone
707387676719185920,3210,1144,Twitter for iPhone,http://twitter.com/download/iphone
707377100785885184,3006,974,Twitter for iPhone,http://twitter.com/download/iphone
707315916783140866,2283,577,Twitter for iPhone,http://twitter.com/download/iphone
707297311098011648,2577,708,Twitter for iPhone,http://twitter.com/download/iphone
707059547140169728,2398,619,Twitter for iPhone,http://twitter.com/download/iphone
707038192327901184,2015,716,Twitter for iPhone,http://twitter.com/download/iphone
707021089608753152,3728,1220,Twitter for iPhone,http://twitter.com/download/iphone
707014260413456384,2111,538,Twitter for iPhone,http://twitter.com/download/iphone
706904523814649856,13414,7104,Vine - Make a Scene,http://vine.co
706901761596989440,1882,522,Twitter for iPhone,http://twitter.com/download/iphone
706681918348251136,3023,890,Twitter for iPhone,http://twitter.com/download/iphone
706644897839910912,2346,982,Twitter for iPhone,http://twitter.com/download/iphone
706593038911545345,1982,581,Twitter for iPhone,http://twitter.com/download/iphone
706538006853918722,3186,1287,Twitter for iPhone,http://twitter.com/download/iphone
706516534877929472,2871,929,Twitter for iPhone,http://twitter.com/download/iphone
706346369204748288,3164,842,Twitter for iPhone,http://twitter.com/download/iphone
706310011488698368,19507,7121,Twitter for iPhone,http://twitter.com/download/iphone
706291001778950144,1567,435,Twitter for iPhone,http://twitter.com/download/iphone
706265994973601792,2514,848,Twitter for iPhone,http://twitter.com/download/iphone
706169069255446529,3577,2001,Twitter for iPhone,http://twitter.com/download/iphone
706166467411222528,4713,1447,Twitter for iPhone,http://twitter.com/download/iphone
706153300320784384,1356,343,Vine - Make a Scene,http://vine.co
705975130514706432,2859,661,Twitter for iPhone,http://twitter.com/download/iphone
705970349788291072,2921,795,Twitter for iPhone,http://twitter.com/download/iphone
705898680587526145,2178,494,Twitter for iPhone,http://twitter.com/download/iphone
705786532653883392,1791,466,Twitter for iPhone,http://twitter.com/download/iphone
705591895322394625,2909,1026,Twitter for iPhone,http://twitter.com/download/iphone
705475953783398401,2737,823,Twitter for iPhone,http://twitter.com/download/iphone
705442520700944385,4061,1456,Twitter for iPhone,http://twitter.com/download/iphone
705428427625635840,3505,1516,Twitter for iPhone,http://twitter.com/download/iphone
705239209544720384,2769,676,Twitter for iPhone,http://twitter.com/download/iphone
705223444686888960,2370,712,Twitter for iPhone,http://twitter.com/download/iphone
705102439679201280,1956,472,Twitter for iPhone,http://twitter.com/download/iphone
705066031337840642,2012,556,Twitter for iPhone,http://twitter.com/download/iphone
704871453724954624,3958,1014,Twitter for iPhone,http://twitter.com/download/iphone
704859558691414016,2067,476,Twitter for iPhone,http://twitter.com/download/iphone
704847917308362754,4692,1363,Twitter for iPhone,http://twitter.com/download/iphone
704819833553219584,2446,895,Twitter for iPhone,http://twitter.com/download/iphone
704761120771465216,6120,2620,Twitter for iPhone,http://twitter.com/download/iphone
704499785726889984,2655,901,Twitter for iPhone,http://twitter.com/download/iphone
704491224099647488,686,71,Twitter for iPhone,http://twitter.com/download/iphone
704480331685040129,3147,978,Twitter for iPhone,http://twitter.com/download/iphone
704364645503647744,7322,3226,Twitter for iPhone,http://twitter.com/download/iphone
704347321748819968,1443,313,Twitter for iPhone,http://twitter.com/download/iphone
704134088924532736,1384,411,Vine - Make a Scene,http://vine.co
704113298707505153,1712,520,Twitter for iPhone,http://twitter.com/download/iphone
704054845121142784,2691,841,Twitter for iPhone,http://twitter.com/download/iphone
703774238772166656,1703,404,Twitter for iPhone,http://twitter.com/download/iphone
703769065844768768,3011,1019,Twitter for iPhone,http://twitter.com/download/iphone
703631701117943808,2357,600,Twitter for iPhone,http://twitter.com/download/iphone
703611486317502464,3541,1380,Twitter for iPhone,http://twitter.com/download/iphone
703425003149250560,3493,1218,Twitter for iPhone,http://twitter.com/download/iphone
703407252292673536,2254,623,Twitter for iPhone,http://twitter.com/download/iphone
703382836347330562,3216,1026,Twitter for iPhone,http://twitter.com/download/iphone
703356393781329922,1762,344,Twitter for iPhone,http://twitter.com/download/iphone
703268521220972544,1826,494,Twitter for iPhone,http://twitter.com/download/iphone
703079050210877440,6800,2796,Twitter for iPhone,http://twitter.com/download/iphone
703041949650034688,24302,11289,Twitter for iPhone,http://twitter.com/download/iphone
702932127499816960,2367,650,Twitter for iPhone,http://twitter.com/download/iphone
702899151802126337,1479,411,Vine - Make a Scene,http://vine.co
702684942141153280,2974,962,Twitter for iPhone,http://twitter.com/download/iphone
702671118226825216,2019,507,Twitter for iPhone,http://twitter.com/download/iphone
702598099714314240,11314,3127,Twitter for iPhone,http://twitter.com/download/iphone
702539513671897089,2638,865,Twitter for iPhone,http://twitter.com/download/iphone
702332542343577600,2926,1385,Vine - Make a Scene,http://vine.co
702321140488925184,3022,948,Twitter for iPhone,http://twitter.com/download/iphone
702276748847800320,2278,694,Twitter for iPhone,http://twitter.com/download/iphone
702217446468493312,4386,1222,Twitter for iPhone,http://twitter.com/download/iphone
701981390485725185,3155,888,Twitter for iPhone,http://twitter.com/download/iphone
701952816642965504,3535,928,Twitter for iPhone,http://twitter.com/download/iphone
701889187134500865,3242,1254,Twitter for iPhone,http://twitter.com/download/iphone
701805642395348998,3114,1505,Vine - Make a Scene,http://vine.co
701601587219795968,1924,415,Twitter for iPhone,http://twitter.com/download/iphone
701570477911896070,2575,838,Twitter for iPhone,http://twitter.com/download/iphone
701545186879471618,2448,549,Twitter for iPhone,http://twitter.com/download/iphone
701214700881756160,11259,4627,Twitter for iPhone,http://twitter.com/download/iphone
700890391244103680,2037,510,Twitter for iPhone,http://twitter.com/download/iphone
700864154249383937,2395,555,Twitter for iPhone,http://twitter.com/download/iphone
700847567345688576,2269,449,Twitter for iPhone,http://twitter.com/download/iphone
700796979434098688,2252,855,Twitter for iPhone,http://twitter.com/download/iphone
700747788515020802,20996,8415,Twitter for iPhone,http://twitter.com/download/iphone
700518061187723268,2387,721,Twitter for iPhone,http://twitter.com/download/iphone
700505138482569216,2103,521,Twitter for iPhone,http://twitter.com/download/iphone
700462010979500032,3779,1624,Twitter for iPhone,http://twitter.com/download/iphone
700167517596164096,2426,653,Twitter for iPhone,http://twitter.com/download/iphone
700151421916807169,2053,608,Twitter for iPhone,http://twitter.com/download/iphone
700143752053182464,6907,2429,Twitter for iPhone,http://twitter.com/download/iphone
700062718104104960,2445,611,Twitter for iPhone,http://twitter.com/download/iphone
700029284593901568,1912,528,Twitter for iPhone,http://twitter.com/download/iphone
700002074055016451,3028,1198,Twitter for iPhone,http://twitter.com/download/iphone
699801817392291840,2773,848,Twitter for iPhone,http://twitter.com/download/iphone
699788877217865730,2058,469,Twitter for iPhone,http://twitter.com/download/iphone
699779630832685056,2500,1105,Twitter for iPhone,http://twitter.com/download/iphone
699775878809702401,1802,538,Twitter for iPhone,http://twitter.com/download/iphone
699691744225525762,9441,4148,Twitter for iPhone,http://twitter.com/download/iphone
699446877801091073,5498,2396,Twitter for iPhone,http://twitter.com/download/iphone
699434518667751424,2027,464,Twitter for iPhone,http://twitter.com/download/iphone
699423671849451520,1251,288,Twitter for iPhone,http://twitter.com/download/iphone
699413908797464576,1929,569,Twitter for iPhone,http://twitter.com/download/iphone
699370870310113280,1749,391,Twitter for iPhone,http://twitter.com/download/iphone
699323444782047232,2892,783,Twitter for iPhone,http://twitter.com/download/iphone
699088579889332224,2083,562,Twitter for iPhone,http://twitter.com/download/iphone
699079609774645248,2256,570,Twitter for iPhone,http://twitter.com/download/iphone
699072405256409088,2712,1076,Twitter for iPhone,http://twitter.com/download/iphone
699060279947165696,3421,1617,Vine - Make a Scene,http://vine.co
699036661657767936,2397,1088,Twitter for iPhone,http://twitter.com/download/iphone
698989035503689728,3074,876,Twitter for iPhone,http://twitter.com/download/iphone
698953797952008193,2480,826,Twitter for iPhone,http://twitter.com/download/iphone
698907974262222848,2334,553,Twitter for iPhone,http://twitter.com/download/iphone
698710712454139905,2265,616,Twitter for iPhone,http://twitter.com/download/iphone
698703483621523456,1324,335,Twitter for iPhone,http://twitter.com/download/iphone
698635131305795584,1199,312,Twitter for iPhone,http://twitter.com/download/iphone
698549713696649216,2149,558,Twitter for iPhone,http://twitter.com/download/iphone
698355670425473025,1703,395,Twitter for iPhone,http://twitter.com/download/iphone
698342080612007937,2073,869,Twitter for iPhone,http://twitter.com/download/iphone
698262614669991936,4395,1793,Twitter for iPhone,http://twitter.com/download/iphone
698195409219559425,15496,5440,Twitter for iPhone,http://twitter.com/download/iphone
698178924120031232,2587,674,Twitter for iPhone,http://twitter.com/download/iphone
697995514407682048,1408,305,Twitter for iPhone,http://twitter.com/download/iphone
697990423684476929,3012,1168,Twitter for iPhone,http://twitter.com/download/iphone
697943111201378304,2198,613,Twitter for iPhone,http://twitter.com/download/iphone
697881462549430272,2775,1054,Twitter for iPhone,http://twitter.com/download/iphone
697630435728322560,1598,497,Vine - Make a Scene,http://vine.co
697616773278015490,2890,921,Twitter for iPhone,http://twitter.com/download/iphone
697596423848730625,2769,1132,Twitter for iPhone,http://twitter.com/download/iphone
697575480820686848,1882,452,Twitter for iPhone,http://twitter.com/download/iphone
697516214579523584,1876,991,Vine - Make a Scene,http://vine.co
697482927769255936,2233,599,Twitter for iPhone,http://twitter.com/download/iphone
697463031882764288,3162,1268,Twitter for iPhone,http://twitter.com/download/iphone
697270446429966336,4341,1713,Twitter for iPhone,http://twitter.com/download/iphone
697259378236399616,3038,901,Twitter for iPhone,http://twitter.com/download/iphone
697255105972801536,2842,1052,Twitter for iPhone,http://twitter.com/download/iphone
697242256848379904,2322,616,Twitter for iPhone,http://twitter.com/download/iphone
696900204696625153,2914,935,Twitter for iPhone,http://twitter.com/download/iphone
696894894812565505,2167,615,Twitter for iPhone,http://twitter.com/download/iphone
696886256886657024,4441,1627,Twitter for iPhone,http://twitter.com/download/iphone
696877980375769088,2258,636,Twitter for iPhone,http://twitter.com/download/iphone
696754882863349760,1370,328,Twitter for iPhone,http://twitter.com/download/iphone
696744641916489729,1887,834,Vine - Make a Scene,http://vine.co
696713835009417216,2172,583,Twitter for iPhone,http://twitter.com/download/iphone
696518437233913856,3633,1562,Twitter for iPhone,http://twitter.com/download/iphone
696490539101908992,1134,127,Twitter for iPhone,http://twitter.com/download/iphone
696488710901260288,2306,925,Twitter for iPhone,http://twitter.com/download/iphone
696405997980676096,2922,1050,Twitter for iPhone,http://twitter.com/download/iphone
696100768806522880,1774,584,Vine - Make a Scene,http://vine.co
695816827381944320,2755,1051,Twitter for iPhone,http://twitter.com/download/iphone
695794761660297217,2914,706,Twitter for iPhone,http://twitter.com/download/iphone
695767669421768709,1706,664,Twitter for iPhone,http://twitter.com/download/iphone
695629776980148225,4196,1890,Twitter for iPhone,http://twitter.com/download/iphone
695446424020918272,4087,1651,Twitter for iPhone,http://twitter.com/download/iphone
695409464418041856,7980,3237,Twitter for iPhone,http://twitter.com/download/iphone
695314793360662529,3332,1296,Twitter for iPhone,http://twitter.com/download/iphone
695095422348574720,2451,550,Twitter for iPhone,http://twitter.com/download/iphone
695074328191332352,2604,992,Twitter for iPhone,http://twitter.com/download/iphone
695064344191721472,1475,528,Twitter for iPhone,http://twitter.com/download/iphone
695051054296211456,2429,716,Twitter for iPhone,http://twitter.com/download/iphone
694925794720792577,2490,817,Vine - Make a Scene,http://vine.co
694905863685980160,2532,834,Twitter for iPhone,http://twitter.com/download/iphone
694669722378485760,32967,13057,Twitter for iPhone,http://twitter.com/download/iphone
694356675654983680,1386,251,Twitter for iPhone,http://twitter.com/download/iphone
694352839993344000,1878,540,Twitter for iPhone,http://twitter.com/download/iphone
694342028726001664,1461,431,Vine - Make a Scene,http://vine.co
694329668942569472,1817,449,Twitter for iPhone,http://twitter.com/download/iphone
694206574471057408,3811,1849,Twitter for iPhone,http://twitter.com/download/iphone
694183373896572928,2706,842,Twitter for iPhone,http://twitter.com/download/iphone
694001791655137281,3135,924,Twitter for iPhone,http://twitter.com/download/iphone
693993230313091072,1731,358,Vine - Make a Scene,http://vine.co
693942351086120961,1620,328,Twitter for iPhone,http://twitter.com/download/iphone
693647888581312512,2473,517,Twitter for iPhone,http://twitter.com/download/iphone
693644216740769793,1263,115,Twitter for iPhone,http://twitter.com/download/iphone
693642232151285760,2346,376,Twitter for iPhone,http://twitter.com/download/iphone
693629975228977152,2258,719,Twitter for iPhone,http://twitter.com/download/iphone
693622659251335168,1418,336,Twitter for iPhone,http://twitter.com/download/iphone
693590843962331137,4655,1777,Twitter for iPhone,http://twitter.com/download/iphone
693582294167244802,1515,222,Twitter for iPhone,http://twitter.com/download/iphone
693486665285931008,1626,566,Twitter for iPhone,http://twitter.com/download/iphone
693280720173801472,3082,1122,Twitter for iPhone,http://twitter.com/download/iphone
693267061318012928,2198,731,Vine - Make a Scene,http://vine.co
693262851218264065,2042,452,Twitter for iPhone,http://twitter.com/download/iphone
693231807727280129,2650,670,Twitter for iPhone,http://twitter.com/download/iphone
693155686491000832,7254,2890,Twitter for iPhone,http://twitter.com/download/iphone
693109034023534592,1560,549,Twitter for iPhone,http://twitter.com/download/iphone
693095443459342336,1699,404,Twitter for iPhone,http://twitter.com/download/iphone
692919143163629568,2494,696,Twitter for iPhone,http://twitter.com/download/iphone
692905862751522816,2233,790,Twitter for iPhone,http://twitter.com/download/iphone
692901601640583168,1613,536,Twitter for iPhone,http://twitter.com/download/iphone
692894228850999298,2082,713,Twitter for iPhone,http://twitter.com/download/iphone
692828166163931137,2655,795,Twitter for iPhone,http://twitter.com/download/iphone
692752401762250755,6271,3294,Twitter for iPhone,http://twitter.com/download/iphone
692568918515392513,4028,1392,Twitter for iPhone,http://twitter.com/download/iphone
692535307825213440,2903,1232,Twitter for iPhone,http://twitter.com/download/iphone
692530551048294401,1697,368,Twitter for iPhone,http://twitter.com/download/iphone
692423280028966913,1367,197,Twitter for iPhone,http://twitter.com/download/iphone
692417313023332352,8648,3131,Twitter for iPhone,http://twitter.com/download/iphone
692187005137076224,2332,744,Twitter for iPhone,http://twitter.com/download/iphone
692158366030913536,1970,718,Twitter for iPhone,http://twitter.com/download/iphone
692142790915014657,1510,354,Twitter for iPhone,http://twitter.com/download/iphone
692041934689402880,3117,1130,Vine - Make a Scene,http://vine.co
692017291282812928,2671,870,Twitter for iPhone,http://twitter.com/download/iphone
691820333922455552,3646,1489,Twitter for iPhone,http://twitter.com/download/iphone
691793053716221953,7481,3822,Vine - Make a Scene,http://vine.co
691756958957883396,2596,884,Twitter for iPhone,http://twitter.com/download/iphone
691675652215414786,1795,459,Twitter for iPhone,http://twitter.com/download/iphone
691483041324204033,2195,500,Twitter for iPhone,http://twitter.com/download/iphone
691459709405118465,3723,1020,Twitter for iPhone,http://twitter.com/download/iphone
691444869282295808,2432,751,Twitter for iPhone,http://twitter.com/download/iphone
691416866452082688,17817,6901,Twitter for iPhone,http://twitter.com/download/iphone
691321916024623104,2380,599,Twitter for iPhone,http://twitter.com/download/iphone
691096613310316544,2754,792,Twitter for iPhone,http://twitter.com/download/iphone
691090071332753408,1605,305,Twitter for iPhone,http://twitter.com/download/iphone
690989312272396288,5444,2610,Vine - Make a Scene,http://vine.co
690959652130045952,3308,1112,Twitter for iPhone,http://twitter.com/download/iphone
690938899477221376,3767,1747,Twitter for iPhone,http://twitter.com/download/iphone
690932576555528194,3023,906,Twitter for iPhone,http://twitter.com/download/iphone
690735892932222976,3492,1150,Twitter for iPhone,http://twitter.com/download/iphone
690728923253055490,1996,465,Twitter for iPhone,http://twitter.com/download/iphone
690690673629138944,2148,746,Twitter for iPhone,http://twitter.com/download/iphone
690649993829576704,1199,248,Twitter for iPhone,http://twitter.com/download/iphone
690607260360429569,279,14,Twitter for iPhone,http://twitter.com/download/iphone
690597161306841088,1781,546,Twitter for iPhone,http://twitter.com/download/iphone
690400367696297985,1741,406,Twitter for iPhone,http://twitter.com/download/iphone
690374419777196032,2967,760,Twitter for iPhone,http://twitter.com/download/iphone
690360449368465409,2445,791,Twitter for iPhone,http://twitter.com/download/iphone
690348396616552449,1368,461,Vine - Make a Scene,http://vine.co
690248561355657216,1537,369,Twitter for iPhone,http://twitter.com/download/iphone
690021994562220032,2579,922,Twitter for iPhone,http://twitter.com/download/iphone
690015576308211712,2297,659,Twitter for iPhone,http://twitter.com/download/iphone
690005060500217858,3384,1534,Twitter for iPhone,http://twitter.com/download/iphone
689999384604450816,1304,329,Twitter for iPhone,http://twitter.com/download/iphone
689993469801164801,1349,405,Vine - Make a Scene,http://vine.co
689977555533848577,1263,409,Twitter for iPhone,http://twitter.com/download/iphone
689905486972461056,2255,622,Twitter for iPhone,http://twitter.com/download/iphone
689877686181715968,2793,1043,Twitter for iPhone,http://twitter.com/download/iphone
689835978131935233,2015,688,Twitter for iPhone,http://twitter.com/download/iphone
689661964914655233,2993,850,Twitter for iPhone,http://twitter.com/download/iphone
689659372465688576,9515,3463,Twitter for iPhone,http://twitter.com/download/iphone
689623661272240129,2039,580,Twitter for iPhone,http://twitter.com/download/iphone
689599056876867584,10741,5010,Twitter for iPhone,http://twitter.com/download/iphone
689557536375177216,1897,404,Twitter for iPhone,http://twitter.com/download/iphone
689517482558820352,3122,1295,Twitter for iPhone,http://twitter.com/download/iphone
689289219123089408,2068,846,Twitter for iPhone,http://twitter.com/download/iphone
689283819090870273,3014,1004,Twitter for iPhone,http://twitter.com/download/iphone
689280876073582592,1820,638,Twitter for iPhone,http://twitter.com/download/iphone
689275259254616065,1051,225,Twitter for iPhone,http://twitter.com/download/iphone
689255633275777024,2347,972,Vine - Make a Scene,http://vine.co
689154315265683456,2854,897,Twitter for iPhone,http://twitter.com/download/iphone
689143371370250240,1863,454,Twitter for iPhone,http://twitter.com/download/iphone
688916208532455424,2491,772,Twitter for iPhone,http://twitter.com/download/iphone
688908934925697024,1941,707,Twitter for iPhone,http://twitter.com/download/iphone
688898160958271489,1919,710,Twitter for iPhone,http://twitter.com/download/iphone
688894073864884227,2057,619,Twitter for iPhone,http://twitter.com/download/iphone
688828561667567616,1276,321,Twitter for iPhone,http://twitter.com/download/iphone
688804835492233216,886,170,Twitter for iPhone,http://twitter.com/download/iphone
688789766343622656,2050,604,Twitter for iPhone,http://twitter.com/download/iphone
688547210804498433,2395,627,Twitter for iPhone,http://twitter.com/download/iphone
688519176466644993,2147,657,Twitter for iPhone,http://twitter.com/download/iphone
688385280030670848,8527,4074,Twitter for iPhone,http://twitter.com/download/iphone
688211956440801280,2074,751,Twitter for iPhone,http://twitter.com/download/iphone
688179443353796608,1977,527,Twitter for iPhone,http://twitter.com/download/iphone
688116655151435777,2604,697,Twitter for iPhone,http://twitter.com/download/iphone
688064179421470721,1594,322,Twitter for iPhone,http://twitter.com/download/iphone
687841446767013888,5009,2248,Vine - Make a Scene,http://vine.co
687826841265172480,2514,1008,Twitter for iPhone,http://twitter.com/download/iphone
687818504314159109,2278,862,Twitter for iPhone,http://twitter.com/download/iphone
687807801670897665,2197,657,Twitter for iPhone,http://twitter.com/download/iphone
687732144991551489,1615,594,Vine - Make a Scene,http://vine.co
687704180304273409,2239,764,Twitter for iPhone,http://twitter.com/download/iphone
687664829264453632,1802,470,Twitter for iPhone,http://twitter.com/download/iphone
687494652870668288,1757,527,Twitter for iPhone,http://twitter.com/download/iphone
687480748861947905,1473,221,Twitter for iPhone,http://twitter.com/download/iphone
687476254459715584,1825,481,Twitter for iPhone,http://twitter.com/download/iphone
687460506001633280,1907,490,Twitter for iPhone,http://twitter.com/download/iphone
687399393394311168,1745,551,Vine - Make a Scene,http://vine.co
687317306314240000,18616,8332,Twitter for iPhone,http://twitter.com/download/iphone
687312378585812992,3999,1726,Twitter for iPhone,http://twitter.com/download/iphone
687127927494963200,4965,2049,Twitter for iPhone,http://twitter.com/download/iphone
687124485711986689,2016,461,Twitter for iPhone,http://twitter.com/download/iphone
687109925361856513,5349,2225,Twitter for iPhone,http://twitter.com/download/iphone
687102708889812993,2169,870,Twitter for iPhone,http://twitter.com/download/iphone
687096057537363968,2072,551,Twitter for iPhone,http://twitter.com/download/iphone
686947101016735744,7973,2899,Twitter for iPhone,http://twitter.com/download/iphone
686760001961103360,3236,1256,Vine - Make a Scene,http://vine.co
686749460672679938,3196,1316,Twitter for iPhone,http://twitter.com/download/iphone
686730991906516992,3798,1087,Twitter for iPhone,http://twitter.com/download/iphone
686683045143953408,2607,729,Twitter for iPhone,http://twitter.com/download/iphone
686618349602762752,3407,1237,Twitter for iPhone,http://twitter.com/download/iphone
686606069955735556,1747,490,Twitter for iPhone,http://twitter.com/download/iphone
686394059078897668,1588,631,Vine - Make a Scene,http://vine.co
686386521809772549,3005,791,Twitter for iPhone,http://twitter.com/download/iphone
686377065986265092,2044,514,Twitter for iPhone,http://twitter.com/download/iphone
686358356425093120,1993,597,Twitter for iPhone,http://twitter.com/download/iphone
686286779679375361,3711,1520,Vine - Make a Scene,http://vine.co
686050296934563840,2063,665,Twitter for iPhone,http://twitter.com/download/iphone
686035780142297088,1060,104,Twitter for iPhone,http://twitter.com/download/iphone
686034024800862208,2837,1037,Twitter for iPhone,http://twitter.com/download/iphone
686007916130873345,2274,363,Twitter for iPhone,http://twitter.com/download/iphone
686003207160610816,1677,562,Twitter for iPhone,http://twitter.com/download/iphone
685973236358713344,1935,477,Twitter for iPhone,http://twitter.com/download/iphone
685943807276412928,1497,533,Twitter for iPhone,http://twitter.com/download/iphone
685906723014619143,6889,2581,Twitter for iPhone,http://twitter.com/download/iphone
685681090388975616,1884,110,Twitter for iPhone,http://twitter.com/download/iphone
685667379192414208,2178,507,Twitter for iPhone,http://twitter.com/download/iphone
685663452032069632,2970,1330,Twitter for iPhone,http://twitter.com/download/iphone
685641971164143616,2686,695,Twitter for iPhone,http://twitter.com/download/iphone
685547936038666240,30320,14086,Twitter for iPhone,http://twitter.com/download/iphone
685532292383666176,2803,1043,Twitter for iPhone,http://twitter.com/download/iphone
685325112850124800,8670,3575,Twitter for iPhone,http://twitter.com/download/iphone
685321586178670592,2440,578,Twitter for iPhone,http://twitter.com/download/iphone
685315239903100929,3026,944,Twitter for iPhone,http://twitter.com/download/iphone
685307451701334016,1923,395,Twitter for iPhone,http://twitter.com/download/iphone
685268753634967552,2834,1071,Twitter for iPhone,http://twitter.com/download/iphone
685198997565345792,2137,588,Twitter for iPhone,http://twitter.com/download/iphone
685169283572338688,3777,1272,Twitter for iPhone,http://twitter.com/download/iphone
684969860808454144,2215,326,Twitter for iPhone,http://twitter.com/download/iphone
684959798585110529,6284,2807,Twitter for iPhone,http://twitter.com/download/iphone
684940049151070208,2963,944,Twitter for iPhone,http://twitter.com/download/iphone
684926975086034944,3214,417,Twitter for iPhone,http://twitter.com/download/iphone
684914660081053696,3215,1320,Twitter for iPhone,http://twitter.com/download/iphone
684902183876321280,1717,463,Twitter for iPhone,http://twitter.com/download/iphone
684880619965411328,1918,723,Twitter for iPhone,http://twitter.com/download/iphone
684830982659280897,32295,19625,Vine - Make a Scene,http://vine.co
684800227459624960,2512,900,Twitter for iPhone,http://twitter.com/download/iphone
684594889858887680,8166,3164,Twitter for iPhone,http://twitter.com/download/iphone
684588130326986752,3804,1274,Vine - Make a Scene,http://vine.co
684567543613382656,2752,1101,Twitter for iPhone,http://twitter.com/download/iphone
684538444857667585,2434,854,Twitter for iPhone,http://twitter.com/download/iphone
684481074559381504,3560,1069,Twitter for iPhone,http://twitter.com/download/iphone
684460069371654144,1811,502,Twitter for iPhone,http://twitter.com/download/iphone
684241637099323392,7468,2941,Twitter for iPhone,http://twitter.com/download/iphone
684225744407494656,1139,183,Twitter for iPhone,http://twitter.com/download/iphone
684222868335505415,3510,1239,Twitter for iPhone,http://twitter.com/download/iphone
684200372118904832,1982,944,Twitter for iPhone,http://twitter.com/download/iphone
684195085588783105,1759,455,Twitter for iPhone,http://twitter.com/download/iphone
684188786104872960,3214,1046,Twitter for iPhone,http://twitter.com/download/iphone
684177701129875456,1863,592,Twitter for iPhone,http://twitter.com/download/iphone
684147889187209216,2736,1368,Vine - Make a Scene,http://vine.co
684122891630342144,1860,425,Twitter for iPhone,http://twitter.com/download/iphone
684097758874210310,3781,1296,Twitter for iPhone,http://twitter.com/download/iphone
683857920510050305,3509,1018,Twitter for iPhone,http://twitter.com/download/iphone
683852578183077888,1789,315,Twitter for iPhone,http://twitter.com/download/iphone
683849932751646720,2410,850,Twitter for iPhone,http://twitter.com/download/iphone
683834909291606017,2407,1018,Twitter for iPhone,http://twitter.com/download/iphone
